"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date"
"421","Salix polaris","Salix","","polaris",NA,NA,"","","kew-5003036",TRUE,"1.1","Accepted","Salicaceae","Salix","","polaris","","","Wahlenb.","kew-5003036","Accepted",FALSE,FALSE,FALSE,2022-02-28
"422","Salix pulchra","Salix","","pulchra",NA,NA,"","","kew-5003513",TRUE,"1.1","Accepted","Salicaceae","Salix","","pulchra","","","Cham.","kew-5003513","Accepted",FALSE,FALSE,FALSE,2022-02-28
"423","Salix reticulata","Salix","","reticulata",NA,NA,"","","kew-5003396",TRUE,"1.1","Accepted","Salicaceae","Salix","","reticulata","","","L.","kew-5003396","Accepted",FALSE,FALSE,FALSE,2022-02-28
"424","Salix rotundifolia","Salix","","rotundifolia",NA,NA,"","","kew-5003245",TRUE,"1.1","Accepted","Salicaceae","Salix","","rotundifolia","","","Trautv.","kew-5003245","Accepted",FALSE,FALSE,FALSE,2022-02-28
"425","Salix schwerinii","Salix","","schwerinii",NA,NA,"","","kew-5003342",TRUE,"1.1","Accepted","Salicaceae","Salix","","schwerinii","","","E.L.Wolf","kew-5003342","Accepted",FALSE,FALSE,FALSE,2022-02-28
"426","Sambucus sibirica","Sambucus","","sibirica",NA,NA,"","","kew-2485197",TRUE,"1.1","Accepted","Adoxaceae","Sambucus","","sibirica","","","Nakai","kew-2485197","Accepted",FALSE,FALSE,FALSE,2022-02-28
"427","Sanguisorba officinalis","Sanguisorba","","officinalis",NA,NA,"","","rjp-1010",TRUE,"1.1","Accepted","Rosaceae","Sanguisorba","","officinalis","","","L.","rjp-1010","Accepted",FALSE,FALSE,FALSE,2022-02-28
"428","Saussurea alpina","Saussurea","","alpina",NA,NA,"","","gcc-119529",TRUE,"1.1","Accepted","Compositae","Saussurea","","alpina","","","(L.) DC.","gcc-119529","Accepted",FALSE,FALSE,FALSE,2022-02-28
"429","Saussurea angustifolia","Saussurea","","angustifolia",NA,NA,"","","gcc-37834",TRUE,"1.1","Accepted","Compositae","Saussurea","","angustifolia","","","(L.) DC.","gcc-37834","Accepted",FALSE,FALSE,FALSE,2022-02-28
"430","Saussurea NA","Saussurea","","na",NA,NA,"","","gcc-121428",TRUE,"1.1","Unresolved","Compositae","Saussurea","","mae","","","H.C.Fu","gcc-121428","Unresolved",TRUE,FALSE,FALSE,2022-02-28
"431","Saxifraga aizoides","Saxifraga","","aizoides",NA,NA,"","","kew-2583407",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","aizoides","","","L.","kew-2583407","Accepted",FALSE,FALSE,FALSE,2022-02-28
"432","Saxifraga cernua","Saxifraga","","cernua",NA,NA,"","","kew-2585150",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","cernua","","","L.","kew-2585150","Accepted",FALSE,FALSE,FALSE,2022-02-28
"433","Saxifraga cotyledon","Saxifraga","","cotyledon",NA,NA,"","","kew-2584394",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","cotyledon","","","L.","kew-2584394","Accepted",FALSE,FALSE,FALSE,2022-02-28
"434","Saxifraga derbekii","Saxifraga","","derbekii",NA,NA,"","","kew-2584154",TRUE,"1.1","Unresolved","Saxifragaceae","Saxifraga","","derbekii","","","Sipliv.","kew-2584154","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"435","Saxifraga hirculus","Saxifraga","","hirculus",NA,NA,"","","kew-2583517",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","hirculus","","","L.","kew-2583517","Accepted",FALSE,FALSE,FALSE,2022-02-28
"436","Saxifraga nelsoniana","Saxifraga","","nelsoniana",NA,NA,"","","kew-2582995",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","nelsoniana","","","D.Don","kew-2582995","Accepted",FALSE,FALSE,FALSE,2022-02-28
"437","Saxifraga oppositifolia","Saxifraga","","oppositifolia",NA,NA,"","","kew-2583045",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","oppositifolia","","","L.","kew-2583045","Accepted",FALSE,FALSE,FALSE,2022-02-28
"438","Saxifraga punctata","Saxifraga","","punctata",NA,NA,"","","tro-29100182",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","punctata","","","L.","tro-29100182","Accepted",FALSE,FALSE,FALSE,2022-02-28
"439","Saxifraga stellaris","Saxifraga","","stellaris",NA,NA,"","","kew-2584970",TRUE,"1.1","Accepted","Saxifragaceae","Saxifraga","","stellaris","","","L.","kew-2584970","Accepted",FALSE,FALSE,FALSE,2022-02-28
"440","Scheuchzeria palustris","Scheuchzeria","","palustris",NA,NA,"","","kew-308817",TRUE,"1.1","Accepted","Scheuchzeriaceae","Scheuchzeria","","palustris","","","L.","kew-308817","Accepted",FALSE,FALSE,FALSE,2022-02-28
"441","Scorzoneroides autumnalis","Scorzoneroides","","autumnalis",NA,NA,"","","gcc-121516",TRUE,"1.1","Accepted","Compositae","Scorzoneroides","","autumnalis","","","(L.) Moench","gcc-121516","Accepted",FALSE,FALSE,FALSE,2022-02-28
"442","Sedum annuum","Sedum","","annuum",NA,NA,"","","kew-2484773",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","annuum","","","L.","kew-2484773","Accepted",FALSE,FALSE,FALSE,2022-02-28
"443","Sedum cyaneum","Sedum","","cyaneum",NA,NA,"","","tro-8901793",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","cyaneum","","","J. Rudolph","tro-8901793","Accepted",FALSE,FALSE,FALSE,2022-02-28
"444","Sedum kamtschaticum","Sedum","","kamtschaticum",NA,NA,"","","kew-2483728",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","kamtschaticum","","","Fisch.","kew-2483728","Accepted",FALSE,FALSE,FALSE,2022-02-28
"445","Sedum roseum","Sedum","","roseum",NA,NA,"","","kew-2475525",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","roseum","","","(L.) Scop.","kew-2475525","Accepted",FALSE,FALSE,FALSE,2022-02-28
"446","Sedum telephium","Sedum","","telephium",NA,NA,"","","kew-2488984",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","telephium","","","L.","kew-2488984","Accepted",FALSE,FALSE,FALSE,2022-02-28
"447","Selaginella selaginoides","Selaginella","","selaginoides",NA,NA,"","","tro-26613766",TRUE,"1.1","Accepted","Selaginellaceae","Selaginella","","selaginoides","","","(L.) P. Beauv. ex Mart. & Schrank","tro-26613766","Accepted",FALSE,FALSE,FALSE,2022-02-28
"448","Senecio nemorensis","Senecio","","nemorensis",NA,NA,"","","gcc-6486",TRUE,"1.1","Accepted","Compositae","Senecio","","nemorensis","","","L.","gcc-6486","Accepted",FALSE,FALSE,FALSE,2022-02-28
"449","Serratula tinctoria","Serratula","","tinctoria",NA,NA,"","","gcc-38159",TRUE,"1.1","Accepted","Compositae","Serratula","","tinctoria","","","L.","gcc-38159","Accepted",FALSE,FALSE,FALSE,2022-02-28
"450","Sibbaldia procumbens","Sibbaldia","","procumbens",NA,NA,"","","rjp-21",TRUE,"1.1","Accepted","Rosaceae","Sibbaldia","","procumbens","","","L.","rjp-21","Accepted",FALSE,FALSE,FALSE,2022-02-28
"451","Sieversia pusilla","Sieversia","","pusilla",NA,NA,"","","rjp-15898",TRUE,"1.1","Accepted","Rosaceae","Sieversia","","pusilla","","","(Gaertn.) Hult‚n","rjp-15898","Accepted",FALSE,FALSE,FALSE,2022-02-28
"452","Silene acaulis","Silene","","acaulis",NA,NA,"","","kew-2485026",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","acaulis","","","(L.) Jacq.","kew-2485026","Accepted",FALSE,FALSE,FALSE,2022-02-28
"453","Silene arvatica","Silene","","arvatica",NA,NA,"","","kew-2485855",TRUE,"1.1","Unresolved","Caryophyllaceae","Silene","","arvatica","","","Lag.","kew-2485855","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"454","Silene dioica","Silene","","dioica",NA,NA,"","","kew-2488209",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","dioica","","","(L.) Clairv.","kew-2488209","Accepted",FALSE,FALSE,FALSE,2022-02-28
"455","Silene jeniseensis","Silene","","jeniseensis",NA,NA,"","","kew-2488476",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","jeniseensis","","","Willd.","kew-2488476","Accepted",FALSE,FALSE,FALSE,2022-02-28
"456","Silene samojedorum","Silene","","samojedorum",NA,NA,"","","kew-2486990",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","samojedorum","","","(Sambuk) Oxelman","kew-2486990","Accepted",FALSE,FALSE,FALSE,2022-02-28
"457","Silene stenophylla","Silene","","stenophylla",NA,NA,"","","tro-6300251",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","stenophylla","","","Ledeb.","tro-6300251","Accepted",FALSE,FALSE,FALSE,2022-02-28
"458","Silene uniflora","Silene","","uniflora",NA,NA,"","","kew-2487877",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","uniflora","","","Roth","kew-2487877","Accepted",FALSE,FALSE,FALSE,2022-02-28
"459","Solidago virgaurea","Solidago","","virgaurea",NA,NA,"","","gcc-44550",TRUE,"1.1","Accepted","Compositae","Solidago","","virgaurea","","","L.","gcc-44550","Accepted",FALSE,FALSE,FALSE,2022-02-28
"460","Sorbus aucuparia","Sorbus","","aucuparia",NA,NA,"","","rjp-68",TRUE,"1.1","Accepted","Rosaceae","Sorbus","","aucuparia","","","L.","rjp-68","Accepted",FALSE,FALSE,FALSE,2022-02-28
"461","Sorbus intermedia","Sorbus","","intermedia",NA,NA,"","","rjp-616",TRUE,"1.1","Accepted","Rosaceae","Sorbus","","intermedia","","","(Ehrh.) Pers.","rjp-616","Accepted",FALSE,FALSE,FALSE,2022-02-28
"462","Sorbus sambucifolia","Sorbus","","sambucifolia",NA,NA,"","","rjp-6189",TRUE,"1.1","Accepted","Rosaceae","Sorbus","","sambucifolia","","","(Cham. & Schltdl.) M.Roem.","rjp-6189","Accepted",FALSE,FALSE,FALSE,2022-02-28
"463","Sparganium angustifolium","Sparganium","","angustifolium",NA,NA,"","","kew-266020",TRUE,"1.1","Accepted","Typhaceae","Sparganium","","angustifolium","","","Michx.","kew-266020","Accepted",FALSE,FALSE,FALSE,2022-02-28
"464","Spiraea betulifolia","Spiraea","","betulifolia",NA,NA,"","","rjp-6211",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","betulifolia","","","Pall.","rjp-6211","Accepted",FALSE,FALSE,FALSE,2022-02-28
"465","Spiraea dahurica","Spiraea","","dahurica",NA,NA,"","","rjp-6678",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","dahurica","","","(Rupr.) Maxim.","rjp-6678","Accepted",FALSE,FALSE,FALSE,2022-02-28
"466","Spiraea media","Spiraea","","media",NA,NA,"","","rjp-6337",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","media","","","Schmidt","rjp-6337","Accepted",FALSE,FALSE,FALSE,2022-02-28
"467","Spiraea salicifolia","Spiraea","","salicifolia",NA,NA,"","","rjp-275",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","salicifolia","","","L.","rjp-275","Accepted",FALSE,FALSE,FALSE,2022-02-28
"468","Spiraea stevenii","Spiraea","","stevenii",NA,NA,"","","rjp-6224",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","stevenii","","","(C.K.Schneid.) Rydb.","rjp-6224","Accepted",FALSE,FALSE,FALSE,2022-02-28
"469","Stellaria bungeana","Stellaria","","bungeana",NA,NA,"","","kew-2481844",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","bungeana","","","Fenzl","kew-2481844","Accepted",FALSE,FALSE,FALSE,2022-02-28
"470","Stellaria fischerana","Stellaria","","fischerana",NA,NA,"","","tro-6300540",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","fischerana","","","Ser.","tro-6300540","Accepted",FALSE,FALSE,FALSE,2022-02-28
"471","Stellaria holostea","Stellaria","","holostea",NA,NA,"","","kew-2481934",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","holostea","","","L.","kew-2481934","Accepted",FALSE,FALSE,FALSE,2022-02-28
"472","Stellaria longipes","Stellaria","","longipes",NA,NA,"","","kew-2481957",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","longipes","","","Goldie","kew-2481957","Accepted",FALSE,FALSE,FALSE,2022-02-28
"473","Stellaria media","Stellaria","","media",NA,NA,"","","kew-2481938",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","media","","","(L.) Vill.","kew-2481938","Accepted",FALSE,FALSE,FALSE,2022-02-28
"474","Stellaria nemorum","Stellaria","","nemorum",NA,NA,"","","kew-2482625",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","nemorum","","","L.","kew-2482625","Accepted",FALSE,FALSE,FALSE,2022-02-28
"475","Stellaria ruscifolia","Stellaria","","ruscifolia",NA,NA,"","","tro-6301603",TRUE,"1.1","Accepted","Caryophyllaceae","Stellaria","","ruscifolia","","","Pall. ex Schltdl.","tro-6301603","Accepted",FALSE,FALSE,FALSE,2022-02-28
"476","Tanacetum bipinnatum","Tanacetum","","bipinnatum",NA,NA,"","","gcc-144607",TRUE,"1.1","Accepted","Compositae","Tanacetum","","bipinnatum","","","(L.) Sch.Bip.","gcc-144607","Accepted",FALSE,FALSE,FALSE,2022-02-28
"477","Tanacetum vulgare","Tanacetum","","vulgare",NA,NA,"","","gcc-76001",TRUE,"1.1","Accepted","Compositae","Tanacetum","","vulgare","","","L.","gcc-76001","Accepted",FALSE,FALSE,FALSE,2022-02-28
"478","Taraxacum campylodes","Taraxacum","","campylodes",NA,NA,"","","gcc-49669",TRUE,"1.1","Accepted","Compositae","Taraxacum","","campylodes","","","G.E.Haglund","gcc-49669","Accepted",FALSE,FALSE,FALSE,2022-02-28
"479","Taraxacum croceum","Taraxacum","","croceum",NA,NA,"","","gcc-28190",TRUE,"1.1","Accepted","Compositae","Taraxacum","","croceum","","","Dahlst.","gcc-28190","Accepted",FALSE,FALSE,FALSE,2022-02-28
"480","Tephroseris integrifolia","Tephroseris","","integrifolia",NA,NA,"","","gcc-137600",TRUE,"1.1","Accepted","Compositae","Tephroseris","","integrifolia","","","(L.) Holub","gcc-137600","Accepted",FALSE,FALSE,FALSE,2022-02-28
"481","Teucrium siculum","Teucrium","","siculum",NA,NA,"","","kew-203401",TRUE,"1.1","Accepted","Lamiaceae","Teucrium","","siculum","","","(Raf.) Guss.","kew-203401","Accepted",FALSE,FALSE,FALSE,2022-02-28
"482","Thalictrum alpinum","Thalictrum","","alpinum",NA,NA,"","","kew-2516424",TRUE,"1.1","Accepted","Ranunculaceae","Thalictrum","","alpinum","","","L.","kew-2516424","Accepted",FALSE,FALSE,FALSE,2022-02-28
"483","Thalictrum minus","Thalictrum","","minus",NA,NA,"","","kew-2512463",TRUE,"1.1","Accepted","Ranunculaceae","Thalictrum","","minus","","","L.","kew-2512463","Accepted",FALSE,FALSE,FALSE,2022-02-28
"484","Tofieldia coccinea","Tofieldia","","coccinea",NA,NA,"","","kew-290260",TRUE,"1.1","Accepted","Tofieldiaceae","Tofieldia","","coccinea","","","Richardson","kew-290260","Accepted",FALSE,FALSE,FALSE,2022-02-28
"485","Tofieldia pusilla","Tofieldia","","pusilla",NA,NA,"","","kew-290295",TRUE,"1.1","Accepted","Tofieldiaceae","Tofieldia","","pusilla","","","(Michx.) Pers.","kew-290295","Accepted",FALSE,FALSE,FALSE,2022-02-28
"486","Trichophorum alpinum","Trichophorum","","alpinum",NA,NA,"","","kew-270656",TRUE,"1.1","Accepted","Cyperaceae","Trichophorum","","alpinum","","","(L.) Pers.","kew-270656","Accepted",FALSE,FALSE,FALSE,2022-02-28
"487","Trichophorum cespitosum","Trichophorum","","cespitosum",NA,NA,"","","kew-270661",TRUE,"1.1","Accepted","Cyperaceae","Trichophorum","","cespitosum","","","(L.) Hartm.","kew-270661","Accepted",FALSE,FALSE,FALSE,2022-02-28
"488","Trifolium medium","Trifolium","","medium",NA,NA,"","","ild-9039",TRUE,"1.1","Accepted","Leguminosae","Trifolium","","medium","","","L.","ild-9039","Accepted",FALSE,FALSE,FALSE,2022-02-28
"489","Trifolium pratense","Trifolium","","pratense",NA,NA,"","","ild-8127",TRUE,"1.1","Accepted","Leguminosae","Trifolium","","pratense","","","L.","ild-8127","Accepted",FALSE,FALSE,FALSE,2022-02-28
"490","Trifolium repens","Trifolium","","repens",NA,NA,"","","ild-8135",TRUE,"1.1","Accepted","Leguminosae","Trifolium","","repens","","","L.","ild-8135","Accepted",FALSE,FALSE,FALSE,2022-02-28
"491","Tripleurospermum inodorum","Tripleurospermum","","inodorum",NA,NA,"","","gcc-113650",TRUE,"1.1","Accepted","Compositae","Tripleurospermum","","inodorum","","","(L.) Sch.Bip.","gcc-113650","Accepted",FALSE,FALSE,FALSE,2022-02-28
"492","Tripleurospermum maritimum","Tripleurospermum","","maritimum",NA,NA,"","","gcc-20068",TRUE,"1.1","Accepted","Compositae","Tripleurospermum","","maritimum","","","(L.) W.D.J.Koch","gcc-20068","Accepted",FALSE,FALSE,FALSE,2022-02-28
"493","Trollius europaeus","Trollius","","europaeus",NA,NA,"","","kew-2514617",TRUE,"1.1","Accepted","Ranunculaceae","Trollius","","europaeus","","","L.","kew-2514617","Accepted",FALSE,FALSE,FALSE,2022-02-28
"494","Tussilago farfara","Tussilago","","farfara",NA,NA,"","","gcc-78510",TRUE,"1.1","Accepted","Compositae","Tussilago","","farfara","","","L.","gcc-78510","Accepted",FALSE,FALSE,FALSE,2022-02-28
"495","Urtica angustifolia","Urtica","","angustifolia",NA,NA,"","","tro-33400625",TRUE,"1.1","Accepted","Urticaceae","Urtica","","angustifolia","","","Fisch. ex Hornem.","tro-33400625","Accepted",FALSE,FALSE,FALSE,2022-02-28
"496","Urtica dioica","Urtica","","dioica",NA,NA,"","","kew-2448560",TRUE,"1.1","Accepted","Urticaceae","Urtica","","dioica","","","L.","kew-2448560","Accepted",FALSE,FALSE,FALSE,2022-02-28
"497","Urtica sondenii","Urtica","","sondenii",NA,NA,"","","kew-2448896",TRUE,"1.1","Accepted","Urticaceae","Urtica","","sondenii","","","(Simmons) Avrorin ex Geltman","kew-2448896","Accepted",FALSE,FALSE,FALSE,2022-02-28
"498","Utricularia vulgaris","Utricularia","","vulgaris",NA,NA,"","","kew-2449461",TRUE,"1.1","Accepted","Lentibulariaceae","Utricularia","","vulgaris","","","L.","kew-2449461","Accepted",FALSE,FALSE,FALSE,2022-02-28
"499","Vaccinium myrtillus","Vaccinium","","myrtillus",NA,NA,"","","kew-2457648",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","myrtillus","","","L.","kew-2457648","Accepted",FALSE,FALSE,FALSE,2022-02-28
"500","Vaccinium NA","Vaccinium","","na",NA,NA,"","","",FALSE,"1.1","","","Vaccinium","","na",NA,"","","","",FALSE,FALSE,FALSE,2022-02-28
"501","Vaccinium oxycoccos","Vaccinium","","oxycoccos",NA,NA,"","","kew-2457265",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","oxycoccos","","","L.","kew-2457265","Accepted",FALSE,FALSE,FALSE,2022-02-28
"502","Vaccinium uliginosum","Vaccinium","","uliginosum",NA,NA,"","","kew-2457998",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","uliginosum","","","L.","kew-2457998","Accepted",FALSE,FALSE,FALSE,2022-02-28
"503","Vaccinium vitis-idaea","Vaccinium","","vitis-idaea",NA,NA,"","","kew-2457314",TRUE,"1.1","Accepted","Ericaceae","Vaccinium","","vitis-idaea","","","L.","kew-2457314","Accepted",FALSE,FALSE,FALSE,2022-02-28
"504","Valeriana capitata","Valeriana","","capitata",NA,NA,"","","kew-2462356",TRUE,"1.1","Accepted","Caprifoliaceae","Valeriana","","capitata","","","Pall. ex Link","kew-2462356","Accepted",FALSE,FALSE,FALSE,2022-02-28
"505","Valeriana officinalis","Valeriana","","officinalis",NA,NA,"","","kew-2464616",TRUE,"1.1","Accepted","Caprifoliaceae","Valeriana","","officinalis","","","L.","kew-2464616","Accepted",FALSE,FALSE,FALSE,2022-02-28
"506","Valeriana wolgensis","Valeriana","","wolgensis",NA,NA,"","","tro-33500670",TRUE,"1.1","Accepted","Caprifoliaceae","Valeriana","","wolgensis","","","Kazak.","tro-33500670","Accepted",FALSE,FALSE,FALSE,2022-02-28
"507","Veratrum lobelianum","Veratrum","","lobelianum",NA,NA,"","","kew-291223",TRUE,"1.1","Accepted","Melanthiaceae","Veratrum","","lobelianum","","","Bernh.","kew-291223","Accepted",FALSE,FALSE,FALSE,2022-02-28
"508","Veronica alpina","Veronica","","alpina",NA,NA,"","","kew-2453888",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","alpina","","","L.","kew-2453888","Accepted",FALSE,FALSE,FALSE,2022-02-28
"509","Veronica fruticans","Veronica","","fruticans",NA,NA,"","","kew-2462859",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","fruticans","","","Jacq.","kew-2462859","Accepted",FALSE,FALSE,FALSE,2022-02-28
"510","Veronica gentianoides","Veronica","","gentianoides",NA,NA,"","","kew-2462857",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","gentianoides","","","Vahl","kew-2462857","Accepted",FALSE,FALSE,FALSE,2022-02-28
"511","Veronica longifolia","Veronica","","longifolia",NA,NA,"","","kew-2462752",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","longifolia","","","L.","kew-2462752","Accepted",FALSE,FALSE,FALSE,2022-02-28
"512","Vicia cracca","Vicia","","cracca",NA,NA,"","","ild-9103",TRUE,"1.1","Accepted","Leguminosae","Vicia","","cracca","","","L.","ild-9103","Accepted",FALSE,FALSE,FALSE,2022-02-28
"513","Vicia sepium","Vicia","","sepium",NA,NA,"","","ild-7863",TRUE,"1.1","Accepted","Leguminosae","Vicia","","sepium","","","L.","ild-7863","Accepted",FALSE,FALSE,FALSE,2022-02-28
"514","Vicia sylvatica","Vicia","","sylvatica",NA,NA,"","","ild-9124",TRUE,"1.1","Accepted","Leguminosae","Vicia","","sylvatica","","","L.","ild-9124","Accepted",FALSE,FALSE,FALSE,2022-02-28
"515","Viola altaica","Viola","","altaica",NA,NA,"","","kew-2463436",TRUE,"1.1","Accepted","Violaceae","Viola","","altaica","","","Ker Gawl.","kew-2463436","Accepted",FALSE,FALSE,FALSE,2022-02-28
"516","Viola biflora","Viola","","biflora",NA,NA,"","","kew-2464036",TRUE,"1.1","Accepted","Violaceae","Viola","","biflora","","","L.","kew-2464036","Accepted",FALSE,FALSE,FALSE,2022-02-28
"517","Viola canina","Viola","","canina",NA,NA,"","","kew-2463879",TRUE,"1.1","Accepted","Violaceae","Viola","","canina","","","L.","kew-2463879","Accepted",FALSE,FALSE,FALSE,2022-02-28
"518","Viola epipsiloides","Viola","","epipsiloides",NA,NA,"","","kew-2460230",TRUE,"1.1","Accepted","Violaceae","Viola","","epipsiloides","","","Á.Löve & D.Löve","kew-2460230","Accepted",FALSE,FALSE,FALSE,2022-02-28
"519","Viola palustris","Viola","","palustris",NA,NA,"","","kew-2459417",TRUE,"1.1","Accepted","Violaceae","Viola","","palustris","","","L.","kew-2459417","Accepted",FALSE,FALSE,FALSE,2022-02-28
"520","Zea mays","Zea","","mays",NA,NA,"","","kew-450362",TRUE,"1.1","Accepted","Poaceae","Zea","","mays","","","L.","kew-450362","Accepted",FALSE,FALSE,FALSE,2022-02-28
