"X","nbsp","sing.sp","FRic","qual.FRic","FEve","FDis","RaoQ","Warning","Error"
1715,3,3,NA,NA,0.611888350248123,1.73284212559479,4.13211238390842,NA,NA
1716,7,7,19.2409961398994,0.873955157591415,0.599155381602857,2.80309729347217,8.13881276158849,NA,NA
1717,8,8,18.0522060674693,0.791580530749936,0.470058407984334,2.58035553116186,6.96970926784727,NA,NA
1718,7,7,16.8582028383926,0.827721772402936,0.655907543343665,2.51444993435717,6.49398283956885,NA,NA
1719,8,8,20.9226115592411,0.801880614463699,0.501687672058182,2.64550528412265,7.59567576780278,NA,NA
1720,6,6,10.5882759474387,0.917280717384992,0.672481955924377,2.63407057862674,7.38628381121731,NA,NA
1721,9,9,23.448815810659,0.785215798122205,0.361972864770181,2.46454136117881,6.71650874858864,NA,NA
1722,8,8,20.9226115592411,0.801880614463699,0.378710262806829,2.36001700443204,6.30225656637526,NA,NA
1723,7,7,17.1370093418482,0.829298758909999,0.574941953300042,2.19071685251036,5.75856644599191,NA,NA
1724,7,7,13.6013339897616,0.879012720595864,0.577181076914157,2.62178781985648,7.03860209004992,NA,NA
1725,6,6,12.0588816813998,0.847320163278012,0.700474351282132,2.64171938910367,7.6203681998459,NA,NA
1726,7,7,17.3798585710097,0.906149512934582,0.459644159169658,2.64120391257909,7.30044091136901,NA,NA
1727,6,6,16.3345336647342,0.906638194843176,0.848502306013586,2.5882468113893,7.30181263477876,NA,NA
1728,6,6,12.639329752,0.871723275637721,0.63062997599222,2.48259466429312,6.39179916359352,NA,NA
1729,9,9,21.7500733357416,0.877778864214271,0.666775363453282,2.34910485622706,6.29908022130035,NA,NA
1730,8,8,21.9781046217784,0.849041977403138,0.556711435513464,2.65783871912422,7.33469490857557,NA,NA
1731,6,6,12.0588816813998,0.847320163278012,0.426634494122367,2.70253296749259,7.58591353686237,NA,NA
1732,8,8,17.1714200349255,0.821248827944379,0.443193595100003,2.61032212148955,7.03562191065803,NA,NA
1733,6,6,15.085781048645,0.889199243463963,0.609818909130695,2.35188246815148,6.64462641156146,NA,NA
1734,6,6,13.2902685034951,0.896106442768877,0.738745885087952,2.88709960450085,8.64537786875936,NA,NA
1735,9,9,22.4069256571025,0.771140540091654,0.558629263698328,3.00854432728754,9.38121038942657,NA,NA
1736,7,7,18.2772652734938,0.840287353730178,0.642444727147255,2.34166908275583,6.94460351681856,NA,NA
1737,7,7,18.2772652734938,0.840287353730178,0.648591454548536,3.10471513133385,9.70733683489034,NA,NA
1738,6,6,13.5497289849182,0.850566927813337,0.784270547105895,2.4987774090621,7.07257527401117,NA,NA
1739,7,7,17.3511528919709,0.83614457855442,0.631335697230492,3.00992691724258,9.30983796900941,NA,NA
1740,5,5,11.3302250911753,0.941780057965612,0.73502943099373,2.43726300096173,6.73194032316431,NA,NA
1741,8,8,20.5620661400692,0.805488806082615,0.766296843992278,3.13014714013028,10.0855794257862,NA,NA
1742,10,10,26.4228693480783,0.811170827456567,0.597736952209248,2.36292392806017,6.32775104967845,NA,NA
1743,10,10,21.9094428814265,0.816993467965216,0.477772166783724,2.32876048316882,6.17151882958239,NA,NA
1744,12,12,30.5803812422781,0.868938707401311,0.56413368872402,2.7852907047031,8.63289398580861,NA,NA
1745,15,15,38.0242617801558,0.773901516909477,0.60563148093115,2.77625748847886,8.64078398700584,NA,NA
1746,12,12,35.5482490390512,0.810271906807666,0.517256852237951,2.60786671444076,7.18840550652042,NA,NA
1747,11,11,28.9282518491235,0.872320533283927,0.457786439009408,2.29923157426814,6.0645689282005,NA,NA
1748,10,10,25.7018155649617,0.875641243726374,0.670522285887557,2.74989953410424,7.85878672214432,NA,NA
1749,8,8,18.0418755682509,0.816787003122439,0.537735881490921,2.30844963258549,5.65251424243101,NA,NA
1750,10,10,27.1398544016786,0.799414388566476,0.432240629590869,2.24990002584737,5.59862919228764,NA,NA
1751,10,10,30.9736379348838,0.860610645499376,0.623906468036314,2.04782244892409,5.37852861239171,NA,NA
1752,7,7,12.6728175946083,0.927813296595439,0.504094425184554,1.88194276821728,4.59868663190872,NA,NA
1753,9,9,18.1783226986117,0.875308758359199,0.670815090786278,1.83575103255133,5.0577652428214,NA,NA
1754,7,7,17.6742957126977,0.850570604476805,0.608658979260138,1.49285299316026,3.25607153517757,NA,NA
1755,8,8,21.5383017112472,0.862981719186791,0.638953472471027,1.80505232879118,4.16407284420734,NA,NA
1756,6,6,10.3464152519214,0.998170294778119,0.443471280827122,1.6479167406053,3.72465507793993,NA,NA
1757,9,9,19.5414364395727,0.85889841458612,0.45180327987493,2.53169889925454,6.71097843499805,NA,NA
1758,7,7,18.3028402413751,0.921697551132335,0.559766543199984,1.70802467412181,3.3734625019512,NA,NA
1759,8,8,24.5872105043277,0.871361862235433,0.410063329829051,2.41433587108492,6.04765128215113,NA,NA
1760,8,8,13.6295042334809,0.921164754118267,0.6343881251137,2.54717475105961,7.45103354825307,NA,NA
1761,9,9,18.2341039452977,0.800386764136158,0.747680316864653,2.3114577238322,5.93814330229911,NA,NA
1762,7,7,16.7669011238048,0.936398041509938,0.527726286711338,1.91112415276339,4.5834910193262,NA,NA
1763,10,10,24.2700458059108,0.862295720665345,0.628233918564504,2.22265140547192,5.61397649740482,NA,NA
1764,10,10,22.8273340435866,0.824205351752218,0.498150068424884,1.74360288627074,4.09858136013959,NA,NA
1765,6,6,9.74947598499288,0.944982358126081,0.480798527342948,2.16083293454165,5.18979326812293,NA,NA
1766,11,11,24.1399119300395,0.795081361791174,0.597661918556804,2.25316824764996,5.5698288036104,NA,NA
1767,11,11,23.7556614289528,0.704808527091543,0.522551294674789,2.22445458968464,5.45809670068635,NA,NA
1768,7,7,16.5021499125698,0.883882445461394,0.514198382866086,2.39334667429367,6.11238514934043,NA,NA
1769,9,9,22.8548175434474,0.844019462165978,0.672939946238571,2.14787377264404,5.64667969202148,NA,NA
1770,15,15,32.6011519552922,0.818063737562757,0.656372073695939,2.01426949790224,5.25240991013,NA,NA
1771,9,9,21.7458062655015,0.831796977663449,0.654310214003833,1.37220649559662,3.45108326178888,NA,NA
1772,10,10,24.1812784065928,0.830642696340151,0.45151085874544,1.37682039728541,3.35688768899943,NA,NA
1773,4,4,6.44590838510125,1,0.690488331035306,2.1859776560411,5.56378560313807,NA,NA
1774,7,7,14.8437920409503,0.892934400893634,0.517003536999393,2.27235419236026,6.17370455375512,NA,NA
1775,5,5,8.7376461512163,0.961409349068224,0.766703927218639,2.45174228723742,6.61127177446716,NA,NA
1776,5,5,12.3494673858255,0.928685470079161,0.569203403966005,2.03971151257134,4.77080835528364,NA,NA
1777,2,2,NA,NA,NA,0.980521403245344,2.08,NA,NA
1778,3,3,NA,NA,0.162666936678268,0.701675409109808,1.61929584163776,NA,NA
1779,4,4,5.90206471006442,1,0.282837680642413,1.16228864360344,2.4222123510442,NA,NA
1780,4,4,7.77281548643965,1,0.496031698186606,1.30250909931389,3.03595302099493,NA,NA
1781,4,4,7.77281548643965,1,0.610874879763998,1.68972023096314,4.47858781068044,NA,NA
1782,2,2,NA,NA,NA,1.1222363678347,2.38062283737024,NA,NA
1783,7,7,16.387738974428,0.849077064292921,0.507662694473583,2.11422103932397,5.00077885188289,NA,NA
1784,5,5,8.75852727805202,0.995816257225205,0.544481399090867,2.7164818606405,7.57318817699431,NA,NA
1785,4,4,6.77487775996941,1,0.390216021376667,2.69908786227688,7.31960025265906,NA,NA
1786,5,5,8.75852727805202,0.995816257225205,0.353694630909459,2.66700487873309,7.46964197976944,NA,NA
1787,6,6,10.5837341683723,0.96450074022255,0.44149278800031,2.59953206266577,7.00772205414957,NA,NA
1788,3,3,NA,NA,0.792143644478835,2.44292684776819,6.1378805894947,NA,NA
1789,6,6,11.9345326008061,0.964905212409145,0.593958900348872,2.69826153280887,7.60548003281057,NA,NA
1790,5,5,8.75852727805202,0.995816257225205,0.457627643222222,2.25819835424538,5.6550270012646,NA,NA
1791,6,6,11.9345326008061,0.964905212409145,0.578502094872965,2.74862093472239,7.77785930786819,NA,NA
1792,11,10,20.1190137297543,0.885408820631568,0.730325510528542,3.0680649746188,9.62294530172403,"Zero distance(s)",NA
1793,11,10,24.9072594445909,0.751998926287318,0.46244803981631,2.63321343727576,7.40401854173139,"Zero distance(s)",NA
1794,14,13,35.0663497779633,0.830912382856555,0.547578430968486,2.53278331993256,6.79442011166822,"Zero distance(s)",NA
1795,9,8,19.655443066109,0.870598718950772,0.613480250114554,2.67704675718884,7.63839467248819,"Zero distance(s)",NA
1796,11,11,32.7728475359097,0.746186595944547,0.582923512501028,2.15581431852566,5.37042730715641,NA,NA
1797,8,8,20.4447366217408,0.869936276075897,0.357778806277214,2.05972665026436,5.33899254493813,NA,NA
1798,5,5,9.09235647347209,0.962441533709239,0.732480392767291,2.43300691626954,6.35478076335515,NA,NA
1799,7,7,19.1432154696746,0.932643499556961,0.51554551393961,1.70442853713555,3.43503344513624,NA,NA
1800,7,7,17.0319533331984,0.899204343911648,0.701571293304834,2.27841248496133,5.86690890512515,NA,NA
1801,8,8,23.4434195801041,0.808542223880508,0.502215162664196,2.86403308455868,8.32201334239448,NA,NA
1802,9,9,27.259307091205,0.80212425206039,0.593094932465376,2.87161554479989,8.6044592199007,NA,NA
1803,9,9,27.259307091205,0.80212425206039,0.558455651262857,2.8219266709483,8.44240546896665,NA,NA
1804,11,11,28.0122370781595,0.769925071492838,0.696238957245337,2.89288602529129,8.53580482836338,NA,NA
1805,11,11,26.5156298432933,0.75903627291934,0.58408363146434,2.54009692143633,7.24560165490045,NA,NA
1806,12,12,31.1246378057262,0.743620336841241,0.603516950280981,2.40344896618357,6.63460817273034,NA,NA
1807,13,13,29.1718340175122,0.718800338194528,0.66876605213783,2.53961556836306,7.27889705302358,NA,NA
1808,11,11,32.3665618497476,0.761152981882312,0.575593280881765,2.44275202295427,7.0678673261412,NA,NA
1809,10,10,22.5482280069524,0.72313279963939,0.464289596896102,2.21318682312261,5.78864501176389,NA,NA
1810,10,10,23.7277628776035,0.772952684114927,0.692013995414115,2.46188659646955,6.7682627932729,NA,NA
1811,8,8,19.0149751271448,0.779066930895786,0.689832523404477,2.78373914588521,7.97694223875624,NA,NA
1812,11,11,25.9075856160603,0.751641582505174,0.701219680957594,2.73307228784134,7.99733489969545,NA,NA
1813,9,9,21.4810956753159,0.781013781108912,0.618446767053305,2.59528718678834,7.2082773355319,NA,NA
1814,11,11,32.9152327410666,0.785457992361409,0.746883841431196,2.50828751501008,6.69075807665219,NA,NA
1815,9,9,22.3173920189763,0.760906707902987,0.764192203056491,2.81263986304607,8.16605818897103,NA,NA
1816,8,8,19.0149751271448,0.779066930895786,0.661308600955687,2.69599018419859,7.58000853562759,NA,NA
1817,9,9,22.8627557651914,0.785477459762553,0.645478683702862,2.55191680295612,7.03172332838316,NA,NA
1818,9,9,22.3173920189763,0.760906707902987,0.537165444664388,2.74386458894119,7.81017288190969,NA,NA
1819,9,9,24.7354014346084,0.813361136319757,0.776480642503489,3.16981237578899,10.1559513451718,NA,NA
1820,7,7,20.7223309272415,0.878106591202444,0.707537377187123,3.02597811329434,9.30171088149751,NA,NA
1821,8,8,22.475703789845,0.818564081373268,0.640303043590471,3.31159613084146,11.0989357610495,NA,NA
1822,9,9,24.8832935305355,0.829268821125665,0.634263277953785,3.17901679482085,10.4279540430907,NA,NA
1823,10,10,22.7665229958521,0.794146495157963,0.502828666498182,2.94616567918141,8.96155393420269,NA,NA
1824,6,6,14.3994790852114,0.865742866630388,0.663729894434623,3.03909270503727,9.29900639008566,NA,NA
1825,7,7,19.4772069423642,0.856495612710002,0.671895151559354,3.14138178531633,10.0175409078475,NA,NA
1826,7,7,19.711951725666,0.864913183337934,0.610204167370444,3.18040384676804,10.2173040910835,NA,NA
1827,9,9,24.0121809497393,0.812462130855363,0.439546870912586,2.52943952868303,6.67784558928226,NA,NA
